execution_id,control_id,execution_date,status,tested_by,evidence,notes
EXEC_00020622,CTRL_093,2024-05-01,passed,David Brown,checklist_CTRL_093_20240501.pdf,No exceptions identified
EXEC_00020623,CTRL_093,2024-05-08,passed,Emma Davis,attestation_CTRL_093_20240508.pdf,All checks completed successfully
EXEC_00020624,CTRL_093,2024-05-15,passed,Iris Taylor,screenshot_CTRL_093_20240515.pdf,Compliance verified
EXEC_00020625,CTRL_093,2024-05-22,failed,Emma Davis,screenshot_CTRL_093_20240522.pdf,Non-compliance detected
EXEC_00020626,CTRL_093,2024-05-29,passed,Emma Davis,attestation_CTRL_093_20240529.pdf,No exceptions identified
EXEC_00020627,CTRL_093,2024-06-05,failed,Grace Wilson,report_CTRL_093_20240605.pdf,Non-compliance detected
EXEC_00020628,CTRL_093,2024-06-12,failed,Frank Miller,attestation_CTRL_093_20240612.pdf,Non-compliance detected
EXEC_00020629,CTRL_093,2024-06-19,passed,Henry Moore,screenshot_CTRL_093_20240619.pdf,Control operating effectively
EXEC_00020630,CTRL_093,2024-06-26,passed,Bob Johnson,checklist_CTRL_093_20240626.pdf,All checks completed successfully
EXEC_00020631,CTRL_093,2024-07-03,not_tested,Henry Moore,,Testing postponed due to resource constraints
EXEC_00020632,CTRL_093,2024-07-10,passed,Grace Wilson,screenshot_CTRL_093_20240710.pdf,All checks completed successfully
EXEC_00020633,CTRL_093,2024-07-17,passed,Frank Miller,report_CTRL_093_20240717.pdf,Compliance verified
EXEC_00020634,CTRL_093,2024-07-24,passed,Iris Taylor,attestation_CTRL_093_20240724.pdf,Control operating effectively
EXEC_00020635,CTRL_093,2024-07-31,not_tested,Carol Williams,,System unavailable for testing
EXEC_00020636,CTRL_093,2024-08-07,passed,Emma Davis,checklist_CTRL_093_20240807.pdf,Compliance verified
EXEC_00020637,CTRL_093,2024-08-14,not_tested,David Brown,,Testing postponed due to resource constraints
EXEC_00020638,CTRL_093,2024-08-21,not_tested,Henry Moore,,System unavailable for testing
EXEC_00020639,CTRL_093,2024-08-28,passed,Alice Smith,report_CTRL_093_20240828.pdf,No exceptions identified
EXEC_00020640,CTRL_093,2024-09-04,passed,Alice Smith,screenshot_CTRL_093_20240904.pdf,Compliance verified
EXEC_00020641,CTRL_093,2024-09-11,failed,Grace Wilson,checklist_CTRL_093_20240911.pdf,Exception identified - requires remediation
EXEC_00020642,CTRL_093,2024-09-18,passed,Carol Williams,log_file_CTRL_093_20240918.pdf,No exceptions identified
EXEC_00020643,CTRL_093,2024-09-25,passed,Carol Williams,attestation_CTRL_093_20240925.pdf,Control operating effectively
EXEC_00020644,CTRL_093,2024-10-02,passed,Carol Williams,report_CTRL_093_20241002.pdf,All checks completed successfully
EXEC_00020645,CTRL_093,2024-10-09,passed,Emma Davis,report_CTRL_093_20241009.pdf,All checks completed successfully
EXEC_00020646,CTRL_093,2024-10-16,not_tested,Emma Davis,,Scheduled for next period
EXEC_00020647,CTRL_093,2024-10-23,passed,Grace Wilson,checklist_CTRL_093_20241023.pdf,Compliance verified
EXEC_00020648,CTRL_093,2024-10-30,passed,Grace Wilson,screenshot_CTRL_093_20241030.pdf,Control operating effectively
EXEC_00020649,CTRL_093,2024-11-06,failed,Bob Johnson,screenshot_CTRL_093_20241106.pdf,Control not operating as designed
EXEC_00020650,CTRL_093,2024-11-13,passed,Carol Williams,report_CTRL_093_20241113.pdf,Control operating effectively
EXEC_00020651,CTRL_093,2024-11-20,passed,Emma Davis,report_CTRL_093_20241120.pdf,No exceptions identified
EXEC_00020652,CTRL_093,2024-11-27,passed,Frank Miller,log_file_CTRL_093_20241127.pdf,All checks completed successfully
EXEC_00020653,CTRL_093,2024-12-04,passed,Carol Williams,attestation_CTRL_093_20241204.pdf,Compliance verified
EXEC_00020654,CTRL_093,2024-12-11,passed,Carol Williams,attestation_CTRL_093_20241211.pdf,All checks completed successfully
EXEC_00020655,CTRL_093,2024-12-18,passed,Grace Wilson,attestation_CTRL_093_20241218.pdf,Control operating effectively
EXEC_00020656,CTRL_093,2024-12-25,not_tested,Emma Davis,,System unavailable for testing
EXEC_00020657,CTRL_093,2025-01-01,passed,Emma Davis,checklist_CTRL_093_20250101.pdf,No exceptions identified
EXEC_00020658,CTRL_093,2025-01-08,passed,Iris Taylor,screenshot_CTRL_093_20250108.pdf,All checks completed successfully
EXEC_00020659,CTRL_093,2025-01-15,passed,Jack Anderson,log_file_CTRL_093_20250115.pdf,Control operating effectively
EXEC_00020660,CTRL_093,2025-01-22,not_tested,Henry Moore,,System unavailable for testing
EXEC_00020661,CTRL_093,2025-01-29,passed,Grace Wilson,log_file_CTRL_093_20250129.pdf,Control operating effectively
EXEC_00020662,CTRL_094,2023-02-01,failed,Henry Moore,report_CTRL_094_20230201.pdf,Non-compliance detected
EXEC_00020663,CTRL_094,2023-02-02,passed,Alice Smith,screenshot_CTRL_094_20230202.pdf,Compliance verified
EXEC_00020664,CTRL_094,2023-02-03,passed,Bob Johnson,checklist_CTRL_094_20230203.pdf,No exceptions identified
EXEC_00020665,CTRL_094,2023-02-04,failed,Bob Johnson,checklist_CTRL_094_20230204.pdf,Significant deficiency found
EXEC_00020666,CTRL_094,2023-02-05,passed,Bob Johnson,screenshot_CTRL_094_20230205.pdf,All checks completed successfully
EXEC_00020667,CTRL_094,2023-02-06,failed,Carol Williams,checklist_CTRL_094_20230206.pdf,Control not operating as designed
EXEC_00020668,CTRL_094,2023-02-07,passed,Grace Wilson,checklist_CTRL_094_20230207.pdf,Control operating effectively
EXEC_00020669,CTRL_094,2023-02-08,not_tested,Henry Moore,,Testing postponed due to resource constraints
EXEC_00020670,CTRL_094,2023-02-09,passed,Henry Moore,attestation_CTRL_094_20230209.pdf,No exceptions identified
EXEC_00020671,CTRL_094,2023-02-10,not_applicable,Bob Johnson,checklist_CTRL_094_20230210.pdf,Process not active
EXEC_00020672,CTRL_094,2023-02-11,not_applicable,Henry Moore,log_file_CTRL_094_20230211.pdf,Process not active
EXEC_00020673,CTRL_094,2023-02-12,passed,Jack Anderson,report_CTRL_094_20230212.pdf,No exceptions identified
EXEC_00020674,CTRL_094,2023-02-13,passed,Frank Miller,log_file_CTRL_094_20230213.pdf,All checks completed successfully
EXEC_00020675,CTRL_094,2023-02-14,passed,Jack Anderson,checklist_CTRL_094_20230214.pdf,All checks completed successfully
EXEC_00020676,CTRL_094,2023-02-15,passed,Carol Williams,attestation_CTRL_094_20230215.pdf,Control operating effectively
EXEC_00020677,CTRL_094,2023-02-16,passed,Carol Williams,attestation_CTRL_094_20230216.pdf,Control operating effectively
EXEC_00020678,CTRL_094,2023-02-17,passed,Henry Moore,attestation_CTRL_094_20230217.pdf,Compliance verified
EXEC_00020679,CTRL_094,2023-02-18,not_applicable,Carol Williams,screenshot_CTRL_094_20230218.pdf,Process not active
EXEC_00020680,CTRL_094,2023-02-19,passed,David Brown,log_file_CTRL_094_20230219.pdf,Control operating effectively
EXEC_00020681,CTRL_094,2023-02-20,passed,David Brown,screenshot_CTRL_094_20230220.pdf,Compliance verified
EXEC_00020682,CTRL_094,2023-02-21,not_tested,Henry Moore,,Scheduled for next period
EXEC_00020683,CTRL_094,2023-02-22,not_tested,David Brown,,System unavailable for testing
EXEC_00020684,CTRL_094,2023-02-23,passed,Iris Taylor,attestation_CTRL_094_20230223.pdf,Compliance verified
EXEC_00020685,CTRL_094,2023-02-24,passed,Jack Anderson,screenshot_CTRL_094_20230224.pdf,No exceptions identified
EXEC_00020686,CTRL_094,2023-02-25,passed,Iris Taylor,log_file_CTRL_094_20230225.pdf,Control operating effectively
EXEC_00020687,CTRL_094,2023-02-26,passed,David Brown,screenshot_CTRL_094_20230226.pdf,All checks completed successfully
EXEC_00020688,CTRL_094,2023-02-27,failed,Bob Johnson,attestation_CTRL_094_20230227.pdf,Non-compliance detected
EXEC_00020689,CTRL_094,2023-02-28,passed,Jack Anderson,log_file_CTRL_094_20230228.pdf,No exceptions identified
EXEC_00020690,CTRL_094,2023-03-01,passed,Henry Moore,attestation_CTRL_094_20230301.pdf,All checks completed successfully
EXEC_00020691,CTRL_094,2023-03-02,passed,Henry Moore,report_CTRL_094_20230302.pdf,No exceptions identified
EXEC_00020692,CTRL_094,2023-03-03,failed,Iris Taylor,attestation_CTRL_094_20230303.pdf,Non-compliance detected
EXEC_00020693,CTRL_094,2023-03-04,passed,Frank Miller,report_CTRL_094_20230304.pdf,No exceptions identified
EXEC_00020694,CTRL_094,2023-03-05,passed,Grace Wilson,screenshot_CTRL_094_20230305.pdf,Control operating effectively
EXEC_00020695,CTRL_094,2023-03-06,passed,Alice Smith,checklist_CTRL_094_20230306.pdf,Compliance verified
EXEC_00020696,CTRL_094,2023-03-07,passed,Grace Wilson,screenshot_CTRL_094_20230307.pdf,Compliance verified
EXEC_00020697,CTRL_094,2023-03-08,passed,Alice Smith,checklist_CTRL_094_20230308.pdf,No exceptions identified
EXEC_00020698,CTRL_094,2023-03-09,passed,Emma Davis,checklist_CTRL_094_20230309.pdf,No exceptions identified
EXEC_00020699,CTRL_094,2023-03-10,failed,Bob Johnson,log_file_CTRL_094_20230310.pdf,Significant deficiency found
EXEC_00020700,CTRL_094,2023-03-11,failed,Emma Davis,attestation_CTRL_094_20230311.pdf,Non-compliance detected
EXEC_00020701,CTRL_094,2023-03-12,passed,Grace Wilson,log_file_CTRL_094_20230312.pdf,No exceptions identified
EXEC_00020702,CTRL_094,2023-03-13,passed,David Brown,attestation_CTRL_094_20230313.pdf,Compliance verified
EXEC_00020703,CTRL_094,2023-03-14,passed,David Brown,report_CTRL_094_20230314.pdf,Compliance verified
EXEC_00020704,CTRL_094,2023-03-15,not_tested,Alice Smith,,System unavailable for testing
EXEC_00020705,CTRL_094,2023-03-16,passed,Alice Smith,log_file_CTRL_094_20230316.pdf,Control operating effectively
EXEC_00020706,CTRL_094,2023-03-17,passed,Grace Wilson,report_CTRL_094_20230317.pdf,Control operating effectively
EXEC_00020707,CTRL_094,2023-03-18,failed,Henry Moore,report_CTRL_094_20230318.pdf,Control not operating as designed
EXEC_00020708,CTRL_094,2023-03-19,failed,Alice Smith,log_file_CTRL_094_20230319.pdf,Control not operating as designed
EXEC_00020709,CTRL_094,2023-03-20,passed,Emma Davis,report_CTRL_094_20230320.pdf,All checks completed successfully
EXEC_00020710,CTRL_094,2023-03-21,passed,Bob Johnson,checklist_CTRL_094_20230321.pdf,All checks completed successfully
EXEC_00020711,CTRL_094,2023-03-22,passed,Jack Anderson,screenshot_CTRL_094_20230322.pdf,No exceptions identified
EXEC_00020712,CTRL_094,2023-03-23,passed,Iris Taylor,attestation_CTRL_094_20230323.pdf,All checks completed successfully
EXEC_00020713,CTRL_094,2023-03-24,failed,Alice Smith,screenshot_CTRL_094_20230324.pdf,Exception identified - requires remediation
EXEC_00020714,CTRL_094,2023-03-25,failed,Emma Davis,report_CTRL_094_20230325.pdf,Exception identified - requires remediation
EXEC_00020715,CTRL_094,2023-03-26,passed,Iris Taylor,report_CTRL_094_20230326.pdf,Compliance verified
EXEC_00020716,CTRL_094,2023-03-27,passed,David Brown,attestation_CTRL_094_20230327.pdf,Control operating effectively
EXEC_00020717,CTRL_094,2023-03-28,passed,Jack Anderson,checklist_CTRL_094_20230328.pdf,All checks completed successfully
EXEC_00020718,CTRL_094,2023-03-29,failed,Emma Davis,attestation_CTRL_094_20230329.pdf,Control not operating as designed
EXEC_00020719,CTRL_094,2023-03-30,passed,David Brown,screenshot_CTRL_094_20230330.pdf,Compliance verified
EXEC_00020720,CTRL_094,2023-03-31,passed,David Brown,checklist_CTRL_094_20230331.pdf,All checks completed successfully
EXEC_00020721,CTRL_094,2023-04-01,failed,Jack Anderson,screenshot_CTRL_094_20230401.pdf,Control not operating as designed
EXEC_00020722,CTRL_094,2023-04-02,passed,Henry Moore,log_file_CTRL_094_20230402.pdf,Control operating effectively
EXEC_00020723,CTRL_094,2023-04-03,passed,Grace Wilson,attestation_CTRL_094_20230403.pdf,Compliance verified
EXEC_00020724,CTRL_094,2023-04-04,passed,Carol Williams,checklist_CTRL_094_20230404.pdf,No exceptions identified
EXEC_00020725,CTRL_094,2023-04-05,passed,Jack Anderson,checklist_CTRL_094_20230405.pdf,Compliance verified
EXEC_00020726,CTRL_094,2023-04-06,failed,Carol Williams,log_file_CTRL_094_20230406.pdf,Non-compliance detected
EXEC_00020727,CTRL_094,2023-04-07,passed,Henry Moore,report_CTRL_094_20230407.pdf,All checks completed successfully
EXEC_00020728,CTRL_094,2023-04-08,passed,Emma Davis,attestation_CTRL_094_20230408.pdf,No exceptions identified
EXEC_00020729,CTRL_094,2023-04-09,passed,Carol Williams,checklist_CTRL_094_20230409.pdf,Control operating effectively
EXEC_00020730,CTRL_094,2023-04-10,not_tested,Emma Davis,,System unavailable for testing
EXEC_00020731,CTRL_094,2023-04-11,passed,Frank Miller,attestation_CTRL_094_20230411.pdf,All checks completed successfully
EXEC_00020732,CTRL_094,2023-04-12,passed,David Brown,checklist_CTRL_094_20230412.pdf,No exceptions identified
EXEC_00020733,CTRL_094,2023-04-13,failed,Emma Davis,attestation_CTRL_094_20230413.pdf,Exception identified - requires remediation
EXEC_00020734,CTRL_094,2023-04-14,passed,Frank Miller,report_CTRL_094_20230414.pdf,All checks completed successfully
EXEC_00020735,CTRL_094,2023-04-15,failed,Bob Johnson,report_CTRL_094_20230415.pdf,Exception identified - requires remediation
EXEC_00020736,CTRL_094,2023-04-16,passed,Jack Anderson,attestation_CTRL_094_20230416.pdf,Compliance verified
EXEC_00020737,CTRL_094,2023-04-17,failed,Carol Williams,checklist_CTRL_094_20230417.pdf,Exception identified - requires remediation
EXEC_00020738,CTRL_094,2023-04-18,passed,Jack Anderson,log_file_CTRL_094_20230418.pdf,Compliance verified
EXEC_00020739,CTRL_094,2023-04-19,passed,Henry Moore,screenshot_CTRL_094_20230419.pdf,Control operating effectively
EXEC_00020740,CTRL_094,2023-04-20,failed,Grace Wilson,checklist_CTRL_094_20230420.pdf,Non-compliance detected
EXEC_00020741,CTRL_094,2023-04-21,failed,Jack Anderson,attestation_CTRL_094_20230421.pdf,Exception identified - requires remediation
EXEC_00020742,CTRL_094,2023-04-22,passed,David Brown,checklist_CTRL_094_20230422.pdf,All checks completed successfully
EXEC_00020743,CTRL_094,2023-04-23,passed,Emma Davis,checklist_CTRL_094_20230423.pdf,Control operating effectively
EXEC_00020744,CTRL_094,2023-04-24,failed,Carol Williams,log_file_CTRL_094_20230424.pdf,Non-compliance detected
EXEC_00020745,CTRL_094,2023-04-25,passed,Henry Moore,report_CTRL_094_20230425.pdf,Compliance verified
EXEC_00020746,CTRL_094,2023-04-26,passed,Emma Davis,attestation_CTRL_094_20230426.pdf,Compliance verified
EXEC_00020747,CTRL_094,2023-04-27,passed,Emma Davis,report_CTRL_094_20230427.pdf,All checks completed successfully
EXEC_00020748,CTRL_094,2023-04-28,not_tested,Iris Taylor,,System unavailable for testing
EXEC_00020749,CTRL_094,2023-04-29,passed,Bob Johnson,checklist_CTRL_094_20230429.pdf,All checks completed successfully
EXEC_00020750,CTRL_094,2023-04-30,not_tested,David Brown,,Scheduled for next period
EXEC_00020751,CTRL_094,2023-05-01,not_tested,Iris Taylor,,Testing postponed due to resource constraints
EXEC_00020752,CTRL_094,2023-05-02,failed,Henry Moore,attestation_CTRL_094_20230502.pdf,Control not operating as designed
EXEC_00020753,CTRL_094,2023-05-03,failed,Frank Miller,checklist_CTRL_094_20230503.pdf,Significant deficiency found
EXEC_00020754,CTRL_094,2023-05-04,passed,Iris Taylor,screenshot_CTRL_094_20230504.pdf,No exceptions identified
EXEC_00020755,CTRL_094,2023-05-05,passed,Iris Taylor,screenshot_CTRL_094_20230505.pdf,Compliance verified
EXEC_00020756,CTRL_094,2023-05-06,failed,Carol Williams,checklist_CTRL_094_20230506.pdf,Non-compliance detected
EXEC_00020757,CTRL_094,2023-05-07,failed,Alice Smith,checklist_CTRL_094_20230507.pdf,Non-compliance detected
EXEC_00020758,CTRL_094,2023-05-08,passed,Alice Smith,attestation_CTRL_094_20230508.pdf,Compliance verified
EXEC_00020759,CTRL_094,2023-05-09,passed,Emma Davis,attestation_CTRL_094_20230509.pdf,All checks completed successfully
EXEC_00020760,CTRL_094,2023-05-10,passed,Alice Smith,checklist_CTRL_094_20230510.pdf,Control operating effectively
EXEC_00020761,CTRL_094,2023-05-11,not_tested,Carol Williams,,Scheduled for next period
EXEC_00020762,CTRL_094,2023-05-12,not_tested,Iris Taylor,,Scheduled for next period
EXEC_00020763,CTRL_094,2023-05-13,passed,David Brown,screenshot_CTRL_094_20230513.pdf,All checks completed successfully
EXEC_00020764,CTRL_094,2023-05-14,passed,Alice Smith,report_CTRL_094_20230514.pdf,No exceptions identified
EXEC_00020765,CTRL_094,2023-05-15,passed,Grace Wilson,log_file_CTRL_094_20230515.pdf,Compliance verified
EXEC_00020766,CTRL_094,2023-05-16,failed,Henry Moore,log_file_CTRL_094_20230516.pdf,Non-compliance detected
EXEC_00020767,CTRL_094,2023-05-17,failed,Frank Miller,log_file_CTRL_094_20230517.pdf,Control not operating as designed
EXEC_00020768,CTRL_094,2023-05-18,passed,David Brown,checklist_CTRL_094_20230518.pdf,All checks completed successfully
EXEC_00020769,CTRL_094,2023-05-19,passed,Jack Anderson,log_file_CTRL_094_20230519.pdf,Control operating effectively
EXEC_00020770,CTRL_094,2023-05-20,failed,Henry Moore,screenshot_CTRL_094_20230520.pdf,Significant deficiency found
EXEC_00020771,CTRL_094,2023-05-21,passed,David Brown,screenshot_CTRL_094_20230521.pdf,All checks completed successfully
EXEC_00020772,CTRL_094,2023-05-22,failed,Carol Williams,attestation_CTRL_094_20230522.pdf,Non-compliance detected
EXEC_00020773,CTRL_094,2023-05-23,passed,Grace Wilson,report_CTRL_094_20230523.pdf,Compliance verified
EXEC_00020774,CTRL_094,2023-05-24,passed,Iris Taylor,attestation_CTRL_094_20230524.pdf,No exceptions identified
EXEC_00020775,CTRL_094,2023-05-25,failed,Iris Taylor,report_CTRL_094_20230525.pdf,Control not operating as designed
EXEC_00020776,CTRL_094,2023-05-26,passed,Jack Anderson,report_CTRL_094_20230526.pdf,No exceptions identified
EXEC_00020777,CTRL_094,2023-05-27,passed,Carol Williams,log_file_CTRL_094_20230527.pdf,No exceptions identified
EXEC_00020778,CTRL_094,2023-05-28,passed,Emma Davis,checklist_CTRL_094_20230528.pdf,Control operating effectively
EXEC_00020779,CTRL_094,2023-05-29,passed,David Brown,log_file_CTRL_094_20230529.pdf,No exceptions identified
EXEC_00020780,CTRL_094,2023-05-30,passed,Emma Davis,report_CTRL_094_20230530.pdf,No exceptions identified
EXEC_00020781,CTRL_094,2023-05-31,passed,Iris Taylor,attestation_CTRL_094_20230531.pdf,No exceptions identified
EXEC_00020782,CTRL_094,2023-06-01,passed,Grace Wilson,checklist_CTRL_094_20230601.pdf,Compliance verified
EXEC_00020783,CTRL_094,2023-06-02,failed,Henry Moore,report_CTRL_094_20230602.pdf,Non-compliance detected
EXEC_00020784,CTRL_094,2023-06-03,passed,Henry Moore,report_CTRL_094_20230603.pdf,Compliance verified
EXEC_00020785,CTRL_094,2023-06-04,passed,Alice Smith,checklist_CTRL_094_20230604.pdf,No exceptions identified
EXEC_00020786,CTRL_094,2023-06-05,passed,Alice Smith,checklist_CTRL_094_20230605.pdf,All checks completed successfully
EXEC_00020787,CTRL_094,2023-06-06,passed,Iris Taylor,report_CTRL_094_20230606.pdf,Control operating effectively
EXEC_00020788,CTRL_094,2023-06-07,passed,Iris Taylor,checklist_CTRL_094_20230607.pdf,No exceptions identified
EXEC_00020789,CTRL_094,2023-06-08,passed,Carol Williams,log_file_CTRL_094_20230608.pdf,No exceptions identified
